timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
133066.411833,-1751.5553386873412,-3454.7617586418105,-2857.9476553176532,-2929.1894751938553,-3305.089937570982,-3470.4303315049806,-1711.213583159576,-1960.3213303919233
133066.41583299998,-1665.4621816046158,-3526.577913576712,-2952.2763824941376,-2880.7598806333403,-3207.6317915477507,-3523.812932938389,-1764.4477550399608,-2035.3503739692717
133066.41983299996,-1582.125797879046,-3438.1767642559726,-3019.9731807751277,-2977.8670344194215,-3151.2585965554235,-3408.913790565883,-1822.2787028659825,-2072.061891876089
133066.42383299995,-1590.5300537942414,-3354.344101954294,-2934.958320739367,-3036.1960070515884,-3243.948836089532,-3337.1957737589805,-1704.9505545139975,-2096.9020141320843
133066.42783299994,-1701.3903407174755,-3363.2201892251005,-2855.5740048303014,-2948.166106236411,-3310.5682104385746,-3445.7337493579093,-1628.3987983456313,-2004.9214424844317
133066.43183299992,-1746.2125732705085,-3476.5746165081405,-2864.7560316033405,-2876.602456164653,-3227.0980654922805,-3529.8768913599124,-1738.7804436161155,-1964.5819570557128
133066.4358329999,-1645.0014296548284,-3520.8625026702884,-2973.1934243522196,-2888.815414410432,-3149.0681255988034,-3432.69604666633,-1828.201042031621,-2054.847730808435
133066.4398329999,-1584.0822740108997,-3417.5349282514967,-3014.412136603849,-2997.5232981918216,-3158.221164953252,-3335.5976240304262,-1729.282873075649,-2104.36714753415
133066.44383299988,-1679.8027465257344,-3356.583816597917,-2915.1927429667408,-3029.1373960018036,-3264.5459686050976,-3344.1607868788587,-1627.3346457619543,-2022.1588284115587
133066.4121728,-1751.5553386873412,-3454.7617586418105,-2857.9476553176532,-2929.1894751938553,-3305.089937570982,-3470.4303315049806,-1635.622952002788,-1960.3213303919233
133066.41617279997,-1665.4621816046158,-3526.577913576712,-2952.2763824941376,-2880.7598806333403,-3207.6317915477507,-3523.812932938389,-1764.4477550399608,-1972.5215411584427
133066.42017279996,-1625.3582626076952,-3438.1767642559726,-3019.9731807751277,-2977.8670344194215,-3151.2585965554235,-3408.913790565883,-1822.2787028659825,-2072.061891876089
133066.42417279995,-1590.5300537942414,-3397.453981334446,-2934.958320739367,-3036.1960070515884,-3243.948836089532,-3337.1957737589805,-1704.9505545139975,-2096.9020141320843
133066.42817279993,-1701.3903407174755,-3363.2201892251005,-2896.553658190061,-2948.166106236411,-3310.5682104385746,-3445.7337493579093,-1628.3987983456313,-2004.9214424844317
133066.43217279992,-1746.2125732705085,-3476.5746165081405,-2864.7560316033405,-2911.538232748298,-3227.0980654922805,-3529.8768913599124,-1738.7804436161155,-1964.5819570557128
133066.4361727999,-1645.0014296548284,-3520.8625026702884,-2973.1934243522196,-2888.815414410432,-3189.6519086094986,-3432.69604666633,-1828.201042031621,-2054.847730808435
133066.4401727999,-1584.0822740108997,-3417.5349282514967,-3014.412136603849,-2997.5232981918216,-3158.221164953252,-3386.564141586619,-1729.282873075649,-2104.36714753415
133066.44417279988,-1679.8027465257344,-3356.583816597917,-2915.1927429667408,-3029.1373960018036,-3264.5459686050976,-3344.1607868788587,-1681.6329702260161,-2022.1588284115587
133066.4124764,-1751.5553386873412,-3454.7617586418105,-2857.9476553176532,-2929.1894751938553,-3305.089937570982,-3470.4303315049806,-1635.622952002788,-1989.532964918967
133066.4164764,-1735.4461919861965,-3526.577913576712,-2952.2763824941376,-2880.7598806333403,-3207.6317915477507,-3523.812932938389,-1764.4477550399608,-1972.5215411584427
133066.42047639997,-1625.3582626076952,-3509.668818896272,-3019.9731807751277,-2977.8670344194215,-3151.2585965554235,-3408.913790565883,-1822.2787028659825,-2072.061891876089
133066.42447639996,-1590.5300537942414,-3397.453981334446,-3003.821949930126,-3036.1960070515884,-3243.948836089532,-3337.1957737589805,-1704.9505545139975,-2096.9020141320843
133066.42847639995,-1701.3903407174755,-3363.2201892251005,-2896.553658190061,-3017.4250819072226,-3310.5682104385746,-3445.7337493579093,-1628.3987983456313,-2004.9214424844317
133066.43247639993,-1746.2125732705085,-3476.5746165081405,-2864.7560316033405,-2911.538232748298,-3295.0763560550045,-3529.8768913599124,-1738.7804436161155,-1964.5819570557128
133066.43647639992,-1645.0014296548284,-3520.8625026702884,-2973.1934243522196,-2888.815414410432,-3189.6519086094986,-3512.212377566085,-1828.201042031621,-2054.847730808435
133066.4404763999,-1584.0822740108997,-3417.5349282514967,-3014.412136603849,-2997.5232981918216,-3158.221164953252,-3386.564141586619,-1810.5780885126399,-2104.36714753415
133066.4444763999,-1679.8027465257344,-3356.583816597917,-2915.1927429667408,-3029.1373960018036,-3264.5459686050976,-3344.1607868788587,-1681.6329702260161,-2086.1267270745907
133066.4284691,-1719.972498394996,-3454.7617586418105,-2857.9476553176532,-2929.1894751938553,-3305.089937570982,-3470.4303315049806,-1635.622952002788,-1989.532964918967
133066.4324691,-1735.4461919861965,-3495.4084059337865,-2952.2763824941376,-2880.7598806333403,-3207.6317915477507,-3523.812932938389,-1764.4477550399608,-1972.5215411584427
133066.43646909998,-1625.3582626076952,-3509.668818896272,-2991.2648097443357,-2977.8670344194215,-3151.2585965554235,-3408.913790565883,-1822.2787028659825,-2072.061891876089
133066.44046909997,-1590.5300537942414,-3397.453981334446,-3003.821949930126,-3014.1170237278375,-3243.948836089532,-3337.1957737589805,-1704.9505545139975,-2096.9020141320843
133066.44446909995,-1701.3903407174755,-3363.2201892251005,-2896.553658190061,-3017.4250819072226,-3282.836331243674,-3445.7337493579093,-1628.3987983456313,-2004.9214424844317
133066.44846909994,-1746.2125732705085,-3476.5746165081405,-2864.7560316033405,-2911.538232748298,-3295.0763560550045,-3492.498138956504,-1738.7804436161155,-1964.5819570557128
133066.45246909992,-1645.0014296548284,-3520.8625026702884,-2973.1934243522196,-2888.815414410432,-3189.6519086094986,-3512.212377566085,-1787.777213692184,-2054.847730808435
133066.4564690999,-1584.0822740108997,-3417.5349282514967,-3014.412136603849,-2997.5232981918216,-3158.221164953252,-3386.564141586619,-1810.5780885126399,-2087.2647451887724
133066.4604690999,-1601.4104638998765,-3356.583816597917,-2915.1927429667408,-3029.1373960018036,-3264.5459686050976,-3344.1607868788587,-1681.6329702260161,-2086.1267270745907
133066.42878659998,-1719.972498394996,-3374.6014181049372,-2857.9476553176532,-2929.1894751938553,-3305.089937570982,-3470.4303315049806,-1635.622952002788,-1989.532964918967
133066.43278659997,-1735.4461919861965,-3495.4084059337865,-2875.7731715207606,-2880.7598806333403,-3207.6317915477507,-3523.812932938389,-1764.4477550399608,-1972.5215411584427
133066.43678659995,-1625.3582626076952,-3509.668818896272,-2991.2648097443357,-2901.0999680876694,-3151.2585965554235,-3408.913790565883,-1822.2787028659825,-2072.061891876089
133066.44078659994,-1590.5300537942414,-3397.453981334446,-3003.821949930126,-3014.1170237278375,-3169.616014427366,-3337.1957737589805,-1704.9505545139975,-2096.9020141320843
133066.44478659992,-1701.3903407174755,-3363.2201892251005,-2896.553658190061,-3017.4250819072226,-3282.836331243674,-3356.6711280996956,-1628.3987983456313,-2004.9214424844317
133066.4487865999,-1746.2125732705085,-3476.5746165081405,-2864.7560316033405,-2911.538232748298,-3295.0763560550045,-3492.498138956504,-1647.7962708267596,-1964.5819570557128
133066.4527865999,-1645.0014296548284,-3520.8625026702884,-2973.1934243522196,-2888.815414410432,-3189.6519086094986,-3512.212377566085,-1787.777213692184,-1984.8836274492596
133066.45678659988,-1608.2780373837695,-3417.5349282514967,-3014.412136603849,-2997.5232981918216,-3158.221164953252,-3386.564141586619,-1810.5780885126399,-2087.2647451887724
133066.46078659987,-1601.4104638998765,-3380.341625477866,-2915.1927429667408,-3029.1373960018036,-3264.5459686050976,-3344.1607868788587,-1681.6329702260161,-2086.1267270745907
133066.42909689998,-1719.972498394996,-3374.6014181049372,-2880.399982623009,-2929.1894751938553,-3305.089937570982,-3470.4303315049806,-1635.622952002788,-1989.532964918967
133066.43309689997,-1735.4461919861965,-3495.4084059337865,-2875.7731715207606,-2896.7906216058877,-3207.6317915477507,-3523.812932938389,-1764.4477550399608,-1972.5215411584427
133066.43709689996,-1625.3582626076952,-3509.668818896272,-2991.2648097443357,-2901.0999680876694,-3174.1488783537006,-3408.913790565883,-1822.2787028659825,-2072.061891876089
133066.44109689994,-1590.5300537942414,-3397.453981334446,-3003.821949930126,-3014.1170237278375,-3169.616014427366,-3367.1764479936896,-1704.9505545139975,-2096.9020141320843
133066.44509689993,-1701.3903407174755,-3363.2201892251005,-2896.553658190061,-3017.4250819072226,-3282.836331243674,-3356.6711280996956,-1661.1076077649127,-2004.9214424844317
133066.44909689992,-1746.2125732705085,-3476.5746165081405,-2864.7560316033405,-2911.538232748298,-3295.0763560550045,-3492.498138956504,-1647.7962708267596,-1976.8263474421321
133066.4530968999,-1721.0654637742596,-3520.8625026702884,-2973.1934243522196,-2888.815414410432,-3189.6519086094986,-3512.212377566085,-1787.777213692184,-1984.8836274492596
133066.4570968999,-1608.2780373837695,-3494.7689364947605,-3014.412136603849,-2997.5232981918216,-3158.221164953252,-3386.564141586619,-1810.5780885126399,-2087.2647451887724
133066.46109689987,-1601.4104638998765,-3380.341625477866,-2989.760257945688,-3029.1373960018036,-3264.5459686050976,-3344.1607868788587,-1681.6329702260161,-2086.1267270745907
133066.429385,-1719.972498394996,-3374.6014181049372,-2880.399982623009,-3002.641847672087,-3305.089937570982,-3470.4303315049806,-1635.622952002788,-1989.532964918967
133066.43338499998,-1735.4461919861965,-3495.4084059337865,-2875.7731715207606,-2896.7906216058877,-3281.66286465977,-3523.812932938389,-1764.4477550399608,-1972.5215411584427
133066.43738499997,-1625.3582626076952,-3509.668818896272,-2991.2648097443357,-2901.0999680876694,-3174.1488783537006,-3496.2843149196287,-1822.2787028659825,-2072.061891876089
133066.44138499995,-1590.5300537942414,-3397.453981334446,-3003.821949930126,-3014.1170237278375,-3169.616014427366,-3367.1764479936896,-1794.129125446573,-2096.9020141320843
133066.44538499994,-1701.3903407174755,-3363.2201892251005,-2896.553658190061,-3017.4250819072226,-3282.836331243674,-3356.6711280996956,-1661.1076077649127,-2072.4167258193165
133066.44938499993,-1735.088389451908,-3476.5746165081405,-2864.7560316033405,-2911.538232748298,-3295.0763560550045,-3492.498138956504,-1647.7962708267596,-1976.8263474421321
133066.4533849999,-1721.0654637742596,-3510.58524041894,-2973.1934243522196,-2888.815414410432,-3189.6519086094986,-3512.212377566085,-1787.777213692184,-1984.8836274492596
133066.4573849999,-1608.2780373837695,-3494.7689364947605,-3005.804619512513,-2997.5232981918216,-3158.221164953252,-3386.564141586619,-1810.5780885126399,-2087.2647451887724
133066.4613849999,-1601.4104638998765,-3380.341625477866,-2989.760257945688,-3026.8575180673624,-3264.5459686050976,-3344.1607868788587,-1681.6329702260161,-2086.1267270745907
133066.4454147,-1719.972498394996,-3374.6014181049372,-2880.399982623009,-3002.641847672087,-3297.244475267169,-3470.4303315049806,-1635.622952002788,-1989.532964918967
133066.44941469998,-1735.4461919861965,-3495.4084059337865,-2875.7731715207606,-2896.7906216058877,-3281.66286465977,-3510.283491868793,-1764.4477550399608,-1972.5215411584427
133066.45341469996,-1625.3582626076952,-3509.668818896272,-2991.2648097443357,-2901.0999680876694,-3174.1488783537006,-3496.2843149196287,-1806.0717672828457,-2072.061891876089
133066.45741469995,-1590.5300537942414,-3397.453981334446,-3003.821949930126,-3014.1170237278375,-3169.616014427366,-3367.1764479936896,-1794.129125446573,-2098.1928273743783
133066.46141469994,-1617.6123354159101,-3363.2201892251005,-2896.553658190061,-3017.4250819072226,-3282.836331243674,-3356.6711280996956,-1661.1076077649127,-2072.4167258193165
133066.46541469992,-1735.088389451908,-3391.3138872833715,-2864.7560316033405,-2911.538232748298,-3295.0763560550045,-3492.498138956504,-1647.7962708267596,-1976.8263474421321
133066.4694146999,-1721.0654637742596,-3510.58524041894,-2891.8955895701756,-2888.815414410432,-3189.6519086094986,-3512.212377566085,-1787.777213692184,-1984.8836274492596
133066.4734146999,-1608.2780373837695,-3494.7689364947605,-3005.804619512513,-2917.8033568699193,-3158.221164953252,-3386.564141586619,-1810.5780885126399,-2087.2647451887724
133066.47741469988,-1601.4104638998765,-3380.341625477866,-2989.760257945688,-3026.8575180673624,-3185.449780651901,-3344.1607868788587,-1681.6329702260161,-2086.1267270745907
133066.4457099,-1719.972498394996,-3374.6014181049372,-2880.399982623009,-3002.641847672087,-3297.244475267169,-3374.901071179041,-1635.622952002788,-1989.532964918967
133066.4497099,-1735.4461919861965,-3495.4084059337865,-2875.7731715207606,-2896.7906216058877,-3281.66286465977,-3510.283491868793,-1665.8068874136375,-1972.5215411584427
133066.45370989997,-1625.3582626076952,-3509.668818896272,-2991.2648097443357,-2901.0999680876694,-3174.1488783537006,-3496.2843149196287,-1806.0717672828457,-2000.1984141072232
133066.45770989996,-1595.1563410274794,-3397.453981334446,-3003.821949930126,-3014.1170237278375,-3169.616014427366,-3367.1764479936896,-1794.129125446573,-2098.1928273743783
133066.46170989994,-1617.6123354159101,-3367.1851791438676,-2896.553658190061,-3017.4250819072226,-3282.836331243674,-3356.6711280996956,-1661.1076077649127,-2072.4167258193165
133066.46570989993,-1735.088389451908,-3391.3138872833715,-2867.965777031723,-2911.538232748298,-3295.0763560550045,-3492.498138956504,-1647.7962708267596,-1976.8263474421321
133066.46970989992,-1721.0654637742596,-3510.58524041894,-2891.8955895701756,-2885.77557716451,-3189.6519086094986,-3512.212377566085,-1787.777213692184,-1984.8836274492596
133066.4737098999,-1608.2780373837695,-3494.7689364947605,-3005.804619512513,-2917.8033568699193,-3162.1302755108804,-3386.564141586619,-1810.5780885126399,-2087.2647451887724
133066.4777098999,-1601.4104638998765,-3380.341625477866,-2989.760257945688,-3026.8575180673624,-3185.449780651901,-3351.5166062806975,-1681.6329702260161,-2086.1267270745907
133066.44601699998,-1719.972498394996,-3374.6014181049372,-2880.399982623009,-3002.641847672087,-3297.244475267169,-3374.901071179041,-1644.7517187597418,-1989.532964918967
133066.45001699997,-1735.4461919861965,-3495.4084059337865,-2875.7731715207606,-2896.7906216058877,-3281.66286465977,-3510.283491868793,-1665.8068874136375,-1967.2350043487556
133066.45401699995,-1703.3990291273929,-3509.668818896272,-2991.2648097443357,-2901.0999680876694,-3174.1488783537006,-3496.2843149196287,-1806.0717672828457,-2000.1984141072232
133066.45801699994,-1595.1563410274794,-3476.836201767469,-3003.821949930126,-3014.1170237278375,-3169.616014427366,-3367.1764479936896,-1794.129125446573,-2098.1928273743783
133066.46201699993,-1617.6123354159101,-3367.1851791438676,-2972.346153538961,-3017.4250819072226,-3282.836331243674,-3356.6711280996956,-1661.1076077649127,-2072.4167258193165
133066.4660169999,-1735.088389451908,-3391.3138872833715,-2867.965777031723,-2984.802710874702,-3295.0763560550045,-3492.498138956504,-1647.7962708267596,-1976.8263474421321
133066.4700169999,-1721.0654637742596,-3510.58524041894,-2891.8955895701756,-2885.77557716451,-3264.8613377495217,-3512.212377566085,-1787.777213692184,-1984.8836274492596
133066.47401699988,-1608.2780373837695,-3494.7689364947605,-3005.804619512513,-2917.8033568699193,-3162.1302755108804,-3475.886252628118,-1810.5780885126399,-2087.2647451887724
133066.47801699987,-1601.4104638998765,-3380.341625477866,-2989.760257945688,-3026.8575180673624,-3185.449780651901,-3351.5166062806975,-1773.8903193343067,-2086.1267270745907
133066.4462758,-1719.972498394996,-3374.6014181049372,-2880.399982623009,-3002.641847672087,-3297.244475267169,-3374.901071179041,-1644.7517187597418,-2055.729926222405
133066.4502758,-1745.6579706112113,-3495.4084059337865,-2875.7731715207606,-2896.7906216058877,-3281.66286465977,-3510.283491868793,-1665.8068874136375,-1967.2350043487556
133066.45427579997,-1703.3990291273929,-3521.007789009248,-2991.2648097443357,-2901.0999680876694,-3174.1488783537006,-3496.2843149196287,-1806.0717672828457,-2000.1984141072232
133066.45827579996,-1595.1563410274794,-3476.836201767469,-3015.621226280478,-3014.1170237278375,-3169.616014427366,-3367.1764479936896,-1794.129125446573,-2098.1928273743783
133066.46227579995,-1617.6123354159101,-3367.1851791438676,-2972.346153538961,-3034.736507987858,-3282.836331243674,-3356.6711280996956,-1661.1076077649127,-2072.4167258193165
133066.46627579993,-1735.088389451908,-3391.3138872833715,-2867.965777031723,-2984.802710874702,-3307.083783025597,-3492.498138956504,-1647.7962708267596,-1976.8263474421321
133066.47027579992,-1721.0654637742596,-3510.58524041894,-2891.8955895701756,-2885.77557716451,-3264.8613377495217,-3522.5434237025293,-1787.777213692184,-1984.8836274492596
133066.4742757999,-1608.2780373837695,-3494.7689364947605,-3005.804619512513,-2917.8033568699193,-3162.1302755108804,-3475.886252628118,-1819.332987418978,-2087.2647451887724
133066.4782757999,-1601.4104638998765,-3380.341625477866,-2989.760257945688,-3026.8575180673624,-3185.449780651901,-3351.5166062806975,-1773.8903193343067,-2104.751842010986
133066.46283849998,-1636.9558493889392,-3374.6014181049372,-2880.399982623009,-3002.641847672087,-3297.244475267169,-3374.901071179041,-1644.7517187597418,-2055.729926222405
133066.46683849997,-1745.6579706112113,-3411.0193947427747,-2875.7731715207606,-2896.7906216058877,-3281.66286465977,-3510.283491868793,-1665.8068874136375,-1967.2350043487556
133066.47083849995,-1703.3990291273929,-3521.007789009248,-2910.8051653793655,-2901.0999680876694,-3174.1488783537006,-3496.2843149196287,-1806.0717672828457,-2000.1984141072232
133066.47483849994,-1595.1563410274794,-3476.836201767469,-3015.621226280478,-2936.9724224623947,-3169.616014427366,-3367.1764479936896,-1794.129125446573,-2098.1928273743783
133066.47883849993,-1617.6123354159101,-3367.1851791438676,-2972.346153538961,-3034.736507987858,-3204.2455022627714,-3356.6711280996956,-1661.1076077649127,-2072.4167258193165
133066.4828384999,-1735.088389451908,-3391.3138872833715,-2867.965777031723,-2984.802710874702,-3307.083783025597,-3396.680750674695,-1647.7962708267596,-1976.8263474421321
133066.4868384999,-1721.0654637742596,-3510.58524041894,-2891.8955895701756,-2885.77557716451,-3264.8613377495217,-3522.5434237025293,-1688.4757472434042,-1984.8836274492596
133066.49083849989,-1608.2780373837695,-3494.7689364947605,-3005.804619512513,-2917.8033568699193,-3162.1302755108804,-3475.886252628118,-1819.332987418978,-2017.8332419904461
133066.49483849987,-1586.215468622353,-3380.341625477866,-2989.760257945688,-3026.8575180673624,-3185.449780651901,-3351.5166062806975,-1773.8903193343067,-2104.751842010986
133066.4631343,-1636.9558493889392,-3358.2713733042924,-2880.399982623009,-3002.641847672087,-3297.244475267169,-3374.901071179041,-1644.7517187597418,-2055.729926222405
133066.46713429998,-1745.6579706112113,-3411.0193947427747,-2859.5346291739797,-2896.7906216058877,-3281.66286465977,-3510.283491868793,-1665.8068874136375,-1967.2350043487556
133066.47113429997,-1703.3990291273929,-3521.007789009248,-2910.8051653793655,-2879.063418153783,-3174.1488783537006,-3496.2843149196287,-1806.0717672828457,-2000.1984141072232
133066.47513429995,-1595.1563410274794,-3476.836201767469,-3015.621226280478,-2936.9724224623947,-3154.0902831811054,-3367.1764479936896,-1794.129125446573,-2098.1928273743783
133066.47913429994,-1617.6123354159101,-3367.1851791438676,-2972.346153538961,-3034.736507987858,-3204.2455022627714,-3340.827932232968,-1661.1076077649127,-2072.4167258193165
133066.48313429992,-1735.088389451908,-3391.3138872833715,-2867.965777031723,-2984.802710874702,-3307.083783025597,-3396.680750674695,-1633.6813188262367,-1976.8263474421321
133066.4871342999,-1721.0654637742596,-3510.58524041894,-2891.8955895701756,-2885.77557716451,-3264.8613377495217,-3522.5434237025293,-1688.4757472434042,-1961.9949172580145
133066.4911342999,-1683.7026020641747,-3494.7689364947605,-3005.804619512513,-2917.8033568699193,-3162.1302755108804,-3475.886252628118,-1819.332987418978,-2017.8332419904461
133066.49513429988,-1586.215468622353,-3456.7129960835573,-2989.760257945688,-3026.8575180673624,-3185.449780651901,-3351.5166062806975,-1773.8903193343067,-2104.751842010986
133066.463418,-1636.9558493889392,-3358.2713733042924,-2952.9850026425725,-3002.641847672087,-3297.244475267169,-3374.901071179041,-1644.7517187597418,-2055.729926222405
133066.467418,-1745.6579706112113,-3411.0193947427747,-2859.5346291739797,-2965.6762532950943,-3281.66286465977,-3510.283491868793,-1665.8068874136375,-1967.2350043487556
133066.47141799997,-1703.3990291273929,-3521.007789009248,-2910.8051653793655,-2879.063418153783,-3246.065616138651,-3496.2843149196287,-1806.0717672828457,-2000.1984141072232
133066.47541799996,-1595.1563410274794,-3476.836201767469,-3015.621226280478,-2936.9724224623947,-3154.0902831811054,-3453.6061036042697,-1794.129125446573,-2098.1928273743783
133066.47941799994,-1617.6123354159101,-3367.1851791438676,-2972.346153538961,-3034.736507987858,-3204.2455022627714,-3340.827932232968,-1751.29165795197,-2072.4167258193165
133066.48341799993,-1735.088389451908,-3391.3138872833715,-2867.965777031723,-2984.802710874702,-3307.083783025597,-3396.680750674695,-1633.6813188262367,-2038.5517374934839
133066.48741799992,-1750.6287890304673,-3510.58524041894,-2891.8955895701756,-2885.77557716451,-3264.8613377495217,-3522.5434237025293,-1688.4757472434042,-1961.9949172580145
133066.4914179999,-1683.7026020641747,-3525.862657754142,-3005.804619512513,-2917.8033568699193,-3162.1302755108804,-3475.886252628118,-1819.332987418978,-2017.8332419904461
133066.4954179999,-1586.215468622353,-3456.7129960835573,-3019.9487335546296,-3026.8575180673624,-3185.449780651901,-3351.5166062806975,-1773.8903193343067,-2104.751842010986
133066.4798232,-1636.9558493889392,-3358.2713733042924,-2952.9850026425725,-3037.3785540316767,-3297.244475267169,-3374.901071179041,-1644.7517187597418,-2055.729926222405
133066.4838232,-1745.6579706112113,-3411.0193947427747,-2859.5346291739797,-2965.6762532950943,-3311.5405113223806,-3510.283491868793,-1665.8068874136375,-1967.2350043487556
133066.48782319998,-1703.3990291273929,-3521.007789009248,-2910.8051653793655,-2879.063418153783,-3246.065616138651,-3528.658721287098,-1806.0717672828457,-2000.1984141072232
133066.49182319996,-1595.1563410274794,-3476.836201767469,-3015.621226280478,-2936.9724224623947,-3154.0902831811054,-3453.6061036042697,-1826.3336236315815,-2098.1928273743783
133066.49582319995,-1617.6123354159101,-3367.1851791438676,-2972.346153538961,-3034.736507987858,-3204.2455022627714,-3340.827932232968,-1751.29165795197,-2106.3164641228573
133066.49982319993,-1658.1578759888264,-3391.3138872833715,-2867.965777031723,-2984.802710874702,-3307.083783025597,-3396.680750674695,-1633.6813188262367,-2038.5517374934839
133066.50382319992,-1750.6287890304673,-3432.704777816508,-2891.8955895701756,-2885.77557716451,-3264.8613377495217,-3522.5434237025293,-1688.4757472434042,-1961.9949172580145
133066.5078231999,-1683.7026020641747,-3525.862657754142,-2931.619179665349,-2917.8033568699193,-3162.1302755108804,-3475.886252628118,-1819.332987418978,-2017.8332419904461
133066.5118231999,-1586.215468622353,-3456.7129960835573,-3019.9487335546296,-2957.576190652095,-3185.449780651901,-3351.5166062806975,-1773.8903193343067,-2104.751842010986
133066.4801053,-1636.9558493889392,-3358.2713733042924,-2952.9850026425725,-3037.3785540316767,-3224.8380945802446,-3374.901071179041,-1644.7517187597418,-2055.729926222405
133066.48410529998,-1745.6579706112113,-3411.0193947427747,-2859.5346291739797,-2965.6762532950943,-3311.5405113223806,-3421.084315421798,-1665.8068874136375,-1967.2350043487556
133066.48810529997,-1703.3990291273929,-3521.007789009248,-2910.8051653793655,-2879.063418153783,-3246.065616138651,-3528.658721287098,-1713.5296080557537,-2000.1984141072232
133066.49210529996,-1595.1563410274794,-3476.836201767469,-3015.621226280478,-2936.9724224623947,-3154.0902831811054,-3453.6061036042697,-1826.3336236315815,-2036.7361821255008
133066.49610529994,-1581.9789399330546,-3367.1851791438676,-2972.346153538961,-3034.736507987858,-3204.2455022627714,-3340.827932232968,-1751.29165795197,-2106.3164641228573
133066.50010529993,-1658.1578759888264,-3354.241423628202,-2867.965777031723,-2984.802710874702,-3307.083783025597,-3396.680750674695,-1633.6813188262367,-2038.5517374934839
133066.50410529991,-1750.6287890304673,-3432.704777816508,-2855.9359983166755,-2885.77557716451,-3264.8613377495217,-3522.5434237025293,-1688.4757472434042,-1961.9949172580145
133066.5081052999,-1683.7026020641747,-3525.862657754142,-2931.619179665349,-2877.1478038047617,-3162.1302755108804,-3475.886252628118,-1819.332987418978,-2017.8332419904461
133066.5121052999,-1586.215468622353,-3456.7129960835573,-3019.9487335546296,-2957.576190652095,-3150.5967753719424,-3351.5166062806975,-1773.8903193343067,-2104.751842010986
133066.4803926,-1636.9558493889392,-3358.2713733042924,-2952.9850026425725,-3037.3785540316767,-3224.8380945802446,-3335.805774650666,-1644.7517187597418,-2055.729926222405
133066.4843926,-1745.6579706112113,-3411.0193947427747,-2859.5346291739797,-2965.6762532950943,-3311.5405113223806,-3421.084315421798,-1627.6973377403424,-1967.2350043487556
133066.48839259997,-1703.3990291273929,-3521.007789009248,-2910.8051653793655,-2879.063418153783,-3246.065616138651,-3528.658721287098,-1713.5296080557537,-1961.3076011160138
133066.49239259996,-1662.736141896086,-3476.836201767469,-3015.621226280478,-2936.9724224623947,-3154.0902831811054,-3453.6061036042697,-1826.3336236315815,-2036.7361821255008
133066.49639259995,-1581.9789399330546,-3435.4564871065604,-2972.346153538961,-3034.736507987858,-3204.2455022627714,-3340.827932232968,-1751.29165795197,-2106.3164641228573
133066.50039259993,-1658.1578759888264,-3354.241423628202,-2932.796837201338,-2984.802710874702,-3307.083783025597,-3396.680750674695,-1633.6813188262367,-2038.5517374934839
133066.50439259992,-1750.6287890304673,-3432.704777816508,-2855.9359983166755,-2945.8949594521478,-3264.8613377495217,-3522.5434237025293,-1688.4757472434042,-1961.9949172580145
133066.5083925999,-1683.7026020641747,-3525.862657754142,-2931.619179665349,-2877.1478038047617,-3226.2843222957044,-3475.886252628118,-1819.332987418978,-2017.8332419904461
133066.5123925999,-1586.215468622353,-3456.7129960835573,-3019.9487335546296,-2957.576190652095,-3150.5967753719424,-3429.825942979866,-1773.8903193343067,-2104.751842010986
133066.4806852,-1636.9558493889392,-3358.2713733042924,-2952.9850026425725,-3037.3785540316767,-3224.8380945802446,-3335.805774650666,-1726.7410606358721,-2055.729926222405
133066.48468519998,-1745.6579706112113,-3411.0193947427747,-2859.5346291739797,-2965.6762532950943,-3311.5405113223806,-3421.084315421798,-1627.6973377403424,-2020.425171232244
133066.48868519996,-1749.8326827572505,-3521.007789009248,-2910.8051653793655,-2879.063418153783,-3246.065616138651,-3528.658721287098,-1713.5296080557537,-1961.3076011160138
133066.49268519995,-1662.736141896086,-3524.8701006019237,-3015.621226280478,-2936.9724224623947,-3154.0902831811054,-3453.6061036042697,-1826.3336236315815,-2036.7361821255008
133066.49668519993,-1581.9789399330546,-3435.4564871065604,-3018.884580970953,-3034.736507987858,-3204.2455022627714,-3340.827932232968,-1751.29165795197,-2106.3164641228573
133066.50068519992,-1658.1578759888264,-3354.241423628202,-2932.796837201338,-3034.6582768822645,-3307.083783025597,-3396.680750674695,-1633.6813188262367,-2038.5517374934839
133066.5046851999,-1750.6287890304673,-3432.704777816508,-2855.9359983166755,-2945.8949594521478,-3310.7225771737194,-3522.5434237025293,-1688.4757472434042,-1961.9949172580145
133066.5086851999,-1683.7026020641747,-3525.862657754142,-2931.619179665349,-2877.1478038047617,-3226.2843222957044,-3528.289917503586,-1819.332987418978,-2017.8332419904461
133066.51268519988,-1586.215468622353,-3456.7129960835573,-3019.9487335546296,-2957.576190652095,-3150.5967753719424,-3429.825942979866,-1826.8630805783666,-2104.751842010986
133066.48097439998,-1636.9558493889392,-3358.2713733042924,-2952.9850026425725,-3037.3785540316767,-3224.8380945802446,-3335.805774650666,-1726.7410606358721,-2103.1140528606243
133066.48497439997,-1680.0234700022306,-3411.0193947427747,-2859.5346291739797,-2965.6762532950943,-3311.5405113223806,-3421.084315421798,-1627.6973377403424,-2020.425171232244
