timestamp,phase,label,ecological_modality,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
162281.9812721999,idle,idle,,1250.7926899423728,1121.018751126986,1016.8023747146109,948.6893915592696,1329.3011418896183,1085.560076154027,728.1749363604041,2143.28464466259
162281.96818579995,idle,idle,,1128.104181795169,1013.3558326481082,922.7409540946328,851.9782917132562,1201.1211797394164,978.5728544607928,655.4247881722454,1944.6431684209333
162281.95663519998,idle,idle,,1011.9699907785497,911.1629614569636,825.1681447808613,768.3217049460173,1074.3382003728227,874.4043664542595,583.0453825848502,1743.4347198926714
162281.9766351999,idle,idle,,880.6782952255021,795.2509551518694,721.6850777291154,661.141846313223,938.1447007785964,759.5996399264361,503.5436302185935,1523.9272778854227
162281.979103,idle,idle,,759.6214290592153,687.1583877666602,616.8320914208217,578.7544395751861,808.2371126770388,665.076995871901,435.6897002509571,1307.8592648727565
162281.99910299992,idle,idle,,640.170620427106,578.9224141420177,519.6312344899354,491.857440851769,678.7770088744014,566.3920166361,376.94760362788867,1110.0304340090731
162282.02820219996,idle,idle,,509.3573697085869,460.7077935750916,412.3548475767871,394.54611977053764,548.6213324500345,450.1997392973602,299.6755595974441,891.7512266889033
162282.0482021999,idle,idle,,399.6025162590739,357.65421436800625,317.3765249713196,309.1801109218562,426.0536595027991,351.57348144896565,236.8427128894831,688.6742456785103
162282.04827149995,idle,idle,,264.1584614910918,238.17402908678545,218.8111555420088,201.86030457907935,288.94016445168,239.11348884559627,159.3287645402539,478.3984686448868
162282.06827149988,idle,idle,,166.08179816606773,151.8602392686527,146.81599377545723,127.84345383999826,177.06408234758086,141.00732672441777,98.98594461214505,292.7721827261534
162282.08866849993,idle,idle,,55.98284828102602,52.04403938736748,51.1547944848475,43.465015771452585,58.04485275826363,52.27937481420943,31.19783005623396,106.70500089219743
162282.1065371,idle,idle,,-38.65127463016269,-33.231944650457436,-37.4503160556882,-28.295111544529956,-50.28502789700893,-37.88097686769282,-25.42472923271863,-61.971987295604485
162282.12653709992,idle,idle,,-120.4219685975796,-103.69918879177953,-81.63377000122908,-92.6165066741646,-125.84895864308636,-105.4494898537652,-72.69289040178282,-207.4472114787789
162282.1877704,idle,idle,,-189.44688968982675,-170.1631435335186,-153.85826119352822,-140.05139486473144,-206.0482478925016,-167.049226191983,-105.1653603685326,-337.2147565769813
