subject,phase,t_start,theta_fz,alpha_pz,log_theta,log_alpha,log_ratio
heberto,high_cognitive_load,167.98670793333247,7.20562524677108,58.210050443389406,1.9748620052520862,4.064058027859276,-2.0891960226071897
heberto,high_cognitive_load,168.98662881388802,11.06908282020945,57.22446320120392,2.4041558905517944,4.046981485300162,-1.642825594748368
heberto,high_cognitive_load,169.98654969444357,2.9987198751261164,65.97055571162164,1.0981854893109255,4.189208516901311,-3.0910230275903854
heberto,high_cognitive_load,170.98647057499912,2.7961561124101766,59.60627391764922,1.0282456570082352,4.087760835605765,-3.05951517859753
heberto,high_cognitive_load,171.98639145555467,15.308227978659612,42.95551400672281,2.7283904602314735,3.7601650221858756,-1.031774561954402
heberto,high_cognitive_load,172.98631233611022,4.586383120619639,190.9781658357162,1.5230917222938296,5.252159106515922,-3.7290673842220925
heberto,high_cognitive_load,173.98623321666577,0.5824730821143953,29.563019924496327,-0.5404723055724523,3.38652425339547,-3.9269965589679225
heberto,high_cognitive_load,174.98615409722132,3.1681917866141096,20.37270511942127,1.1531610108237347,3.0141960206078036,-1.8610350097840689
heberto,high_cognitive_load,175.98607497777687,8.274061704105177,82.70501754810192,2.113125525602079,4.4152802718712,-2.3021547462691214
heberto,high_cognitive_load,176.98599585833242,6.619469526520088,105.48202491968947,1.890015234792575,4.658540558491659,-2.768525323699084
heberto,high_cognitive_load,177.98591673888797,5.854203765752877,221.7376792625614,1.7671599956162307,5.401495058259678,-3.634335062643447
jonhy,baseline_eyes_open,0.0,0.9724206673648924,4.735931044561476,-0.02796678279144015,1.5551783376280477,-1.5831451204194877
jonhy,baseline_eyes_open,1.0001837827624773,2.586063984140186,1.739309001735571,0.9501370225571811,0.5534879089119205,0.3966491136452607
jonhy,baseline_eyes_open,2.0003675655249546,2.8557820818554296,1.2600837546680015,1.049345739694854,0.23117819071295523,0.8181675489818988
jonhy,baseline_eyes_open,3.000551348287432,1.018168708301963,0.6488121640960668,0.01800562964492709,-0.4326120277499254,0.4506176573948525
jonhy,baseline_eyes_open,4.000735131049909,0.2963751828199722,0.6897571013060599,-1.2161291177432032,-0.371415770459581,-0.8447133472836221
jonhy,baseline_eyes_open,5.000918913812387,1.0723458154158783,1.1609239638736426,0.06984859963531276,0.14921620864483084,-0.07936760900951809
jonhy,baseline_eyes_open,6.001102696574864,1.8445664040187137,0.7442378760697389,0.6122442385010198,-0.2953945693502921,0.907638807851312
