timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,label
135564.4497971999,-77968.421875,-155445.203125,-126534.6015625,-129103.203125,-148179.59375,-154952.296875,-72794.890625,-91941.8828125,rightarmflex
135564.4182516,-77246.1484375,-158678.703125,-130927.0,-126955.703125,-143593.90625,-157331.09375,-78767.859375,-91111.25,rightarmflex
135564.4222516,-72112.359375,-157930.40625,-133935.796875,-131468.296875,-141066.5,-151994.40625,-81343.40625,-95762.90625,rightarmflex
135564.42625159997,-70560.703125,-152710.09375,-133210.796875,-134054.703125,-145455.0,-148777.5,-75883.7734375,-96966.203125,rightarmflex
135564.43025159996,-75711.390625,-151177.5,-128263.0,-133219.796875,-148454.296875,-153839.296875,-72473.296875,-92661.703125,rightarmflex
135564.43425159997,-77717.328125,-156428.59375,-126869.6015625,-128335.5,-147718.90625,-157601.90625,-77620.5,-90745.21875,rightarmflex
135564.43825159993,-72986.359375,-158412.203125,-131859.09375,-127352.5,-142785.796875,-156809.5,-81603.3984375,-94979.65625,rightarmflex
135564.44225159992,-70248.1328125,-153587.09375,-133670.5,-132352.5,-141394.5,-151005.90625,-80816.7109375,-97304.34375,rightarmflex
135564.4462515999,-74743.9609375,-150847.203125,-129073.8984375,-133735.40625,-146376.296875,-149127.5,-74856.171875,-96471.546875,rightarmflex
135564.4502515999,-76586.0625,-155445.203125,-126534.6015625,-129103.203125,-148179.59375,-154952.296875,-72794.890625,-91941.8828125,rightarmflex
135564.4185981,-77246.1484375,-157308.0,-130927.0,-126955.703125,-143593.90625,-157331.09375,-78767.859375,-91111.25,rightarmflex
135564.42259809998,-72112.359375,-157930.40625,-132695.0,-131468.296875,-141066.5,-151994.40625,-81343.40625,-95762.90625,rightarmflex
135564.42659809996,-70560.703125,-152710.09375,-133210.796875,-133111.0,-145455.0,-148777.5,-75883.7734375,-96966.203125,rightarmflex
135564.43059809995,-75711.390625,-151177.5,-128263.0,-133219.796875,-147205.296875,-153839.296875,-72473.296875,-92661.703125,rightarmflex
135564.43459809994,-77717.328125,-156428.59375,-126869.6015625,-128335.5,-147718.90625,-155952.5,-77620.5,-90745.21875,rightarmflex
135564.43859809992,-72986.359375,-158412.203125,-131859.09375,-127352.5,-142785.796875,-156809.5,-79808.8671875,-94979.65625,rightarmflex
135564.4425980999,-70248.1328125,-153587.09375,-133670.5,-132352.5,-141394.5,-151005.90625,-80816.7109375,-96461.3671875,rightarmflex
135564.4465980999,-71110.2421875,-150847.203125,-129073.8984375,-133735.40625,-146376.296875,-149127.5,-74856.171875,-96471.546875,rightarmflex
135564.45059809988,-76586.0625,-151733.90625,-126534.6015625,-129103.203125,-148179.59375,-154952.296875,-72794.890625,-91941.8828125,rightarmflex
135564.4188939,-77246.1484375,-157308.0,-127416.0,-126955.703125,-143593.90625,-157331.09375,-78767.859375,-91111.25,rightarmflex
135564.4228939,-72112.359375,-157930.40625,-132695.0,-127931.296875,-141066.5,-151994.40625,-81343.40625,-95762.90625,rightarmflex
135564.42689389997,-70560.703125,-152710.09375,-133210.796875,-133111.0,-141939.40625,-148777.5,-75883.7734375,-96966.203125,rightarmflex
135564.43089389996,-75711.390625,-151177.5,-128263.0,-133219.796875,-147205.296875,-149716.5,-72473.296875,-92661.703125,rightarmflex
135564.43489389995,-77717.328125,-156428.59375,-126869.6015625,-128335.5,-147718.90625,-155952.5,-73393.7421875,-90745.21875,rightarmflex
135564.43889389993,-72986.359375,-158412.203125,-131859.09375,-127352.5,-142785.796875,-156809.5,-79808.8671875,-91664.0078125,rightarmflex
135564.44289389992,-71373.453125,-153587.09375,-133670.5,-132352.5,-141394.5,-151005.90625,-80816.7109375,-96461.3671875,rightarmflex
135564.4468938999,-71110.2421875,-151953.796875,-129073.8984375,-133735.40625,-146376.296875,-149127.5,-74856.171875,-96471.546875,rightarmflex
135564.4508938999,-76586.0625,-151733.90625,-127562.296875,-129103.203125,-148179.59375,-154952.296875,-72794.890625,-91941.8828125,rightarmflex
135564.4191998,-77246.1484375,-157308.0,-127416.0,-127680.8984375,-143593.90625,-157331.09375,-78767.859375,-91111.25,rightarmflex
135564.4231998,-72112.359375,-157930.40625,-132695.0,-127931.296875,-142083.796875,-151994.40625,-81343.40625,-95762.90625,rightarmflex
135564.42719979995,-70560.703125,-152710.09375,-133210.796875,-133111.0,-141939.40625,-150135.59375,-75883.7734375,-96966.203125,rightarmflex
135564.43119979996,-75711.390625,-151177.5,-128263.0,-133219.796875,-147205.296875,-149716.5,-73948.109375,-92661.703125,rightarmflex
135564.43519979995,-77717.328125,-156428.59375,-126869.6015625,-128335.5,-147718.90625,-155952.5,-73393.7421875,-91346.1328125,rightarmflex
135564.43919979993,-76597.640625,-158412.203125,-131859.09375,-127352.5,-142785.796875,-156809.5,-79808.8671875,-91664.0078125,rightarmflex
135564.44319979992,-71373.453125,-157255.90625,-133670.5,-132352.5,-141394.5,-151005.90625,-80816.7109375,-96461.3671875,rightarmflex
135564.4471997999,-71110.2421875,-151953.796875,-132572.796875,-133735.40625,-146376.296875,-149127.5,-74856.171875,-96471.546875,rightarmflex
135564.4511997999,-76586.0625,-151733.90625,-127562.296875,-132543.90625,-148179.59375,-154952.296875,-72794.890625,-91941.8828125,rightarmflex
135564.4195058,-77246.1484375,-157308.0,-127416.0,-127680.8984375,-147086.0,-157331.09375,-78767.859375,-91111.25,rightarmflex
135564.4235058,-72112.359375,-157930.40625,-132695.0,-127931.296875,-142083.796875,-156076.703125,-81343.40625,-95762.90625,rightarmflex
135564.42750579998,-70560.703125,-152710.09375,-133210.796875,-133111.0,-141939.40625,-150135.59375,-80080.0390625,-96966.203125,rightarmflex
135564.43150579996,-75711.390625,-151177.5,-128263.0,-133219.796875,-147205.296875,-149716.5,-73948.109375,-95837.75,rightarmflex
135564.43550579995,-77285.359375,-156428.59375,-126869.6015625,-128335.5,-147718.90625,-155952.5,-73393.7421875,-91346.1328125,rightarmflex
135564.43950579994,-76597.640625,-158009.703125,-131859.09375,-127352.5,-142785.796875,-156809.5,-79808.8671875,-91664.0078125,rightarmflex
135564.44350579992,-71373.453125,-157255.90625,-133356.40625,-132352.5,-141394.5,-151005.90625,-80816.7109375,-96461.3671875,rightarmflex
135564.4475057999,-71110.2421875,-151953.796875,-132572.796875,-133694.5,-146376.296875,-149127.5,-74856.171875,-96471.546875,rightarmflex
135564.4515057999,-76586.0625,-151733.90625,-127562.296875,-132543.90625,-147867.40625,-154952.296875,-72794.890625,-91941.8828125,rightarmflex
135564.4197848,-77246.1484375,-157308.0,-127416.0,-127680.8984375,-147086.0,-156765.09375,-78767.859375,-91111.25,rightarmflex
135564.4237848,-72112.359375,-157930.40625,-132695.0,-127931.296875,-142083.796875,-156076.703125,-80677.90625,-95762.90625,rightarmflex
135564.42778479998,-70560.703125,-152710.09375,-133210.796875,-133111.0,-141939.40625,-150135.59375,-80080.0390625,-96993.203125,rightarmflex
135564.43178479996,-71852.5390625,-151177.5,-128263.0,-133219.796875,-147205.296875,-149716.5,-73948.109375,-95837.75,rightarmflex
135564.43578479995,-77285.359375,-152494.5,-126869.6015625,-128335.5,-147718.90625,-155952.5,-73393.7421875,-91346.1328125,rightarmflex
135564.43978479994,-76597.640625,-158009.703125,-128141.8984375,-127352.5,-142785.796875,-156809.5,-79808.8671875,-91664.0078125,rightarmflex
135564.44378479992,-71373.453125,-157255.90625,-133356.40625,-128692.5,-141394.5,-151005.90625,-80816.7109375,-96461.3671875,rightarmflex
135564.4477847999,-71110.2421875,-151953.796875,-132572.796875,-133694.5,-142666.203125,-149127.5,-74856.171875,-96471.546875,rightarmflex
135564.4517847999,-76586.0625,-151733.90625,-127562.296875,-132543.90625,-147867.40625,-150544.90625,-72794.890625,-91941.8828125,rightarmflex
135564.4200771,-77246.1484375,-157308.0,-127416.0,-127680.8984375,-147086.0,-156765.09375,-74240.6484375,-91111.25,rightarmflex
135564.42407709995,-72112.359375,-157930.40625,-132695.0,-127931.296875,-142083.796875,-156076.703125,-80677.90625,-92377.4765625,rightarmflex
135564.42807709996,-70778.4921875,-152710.09375,-133210.796875,-133111.0,-141939.40625,-150135.59375,-80080.0390625,-96993.203125,rightarmflex
135564.43207709995,-71852.5390625,-151354.0,-128263.0,-133219.796875,-147205.296875,-149716.5,-73948.109375,-95837.75,rightarmflex
135564.43607709993,-77285.359375,-152494.5,-127001.703125,-128335.5,-147718.90625,-155952.5,-73393.7421875,-91346.1328125,rightarmflex
135564.44007709992,-76597.640625,-158009.703125,-128141.8984375,-127189.203125,-142785.796875,-156809.5,-79808.8671875,-91664.0078125,rightarmflex
135564.4440770999,-71373.453125,-157255.90625,-133356.40625,-128692.5,-141526.90625,-151005.90625,-80816.7109375,-96461.3671875,rightarmflex
135564.4480770999,-71110.2421875,-151953.796875,-132572.796875,-133694.5,-142666.203125,-149438.40625,-74856.171875,-96471.546875,rightarmflex
135564.45207709988,-76586.0625,-151733.90625,-127562.296875,-132543.90625,-147867.40625,-150544.90625,-73229.046875,-91941.8828125,rightarmflex
135564.42034779998,-77246.1484375,-157308.0,-127416.0,-127680.8984375,-147086.0,-156765.09375,-74240.6484375,-90906.5078125,rightarmflex
135564.42434779997,-75794.3125,-157930.40625,-132695.0,-127931.296875,-142083.796875,-156076.703125,-80677.90625,-92377.4765625,rightarmflex
135564.42834779996,-70778.4921875,-156432.703125,-133210.796875,-133111.0,-141939.40625,-150135.59375,-80080.0390625,-96993.203125,rightarmflex
135564.43234779994,-71852.5390625,-151354.0,-131787.40625,-133219.796875,-147205.296875,-149716.5,-73948.109375,-95837.75,rightarmflex
135564.43634779993,-77285.359375,-152494.5,-127001.703125,-131742.5,-147718.90625,-155952.5,-73393.7421875,-91346.1328125,rightarmflex
135564.44034779991,-76597.640625,-158009.703125,-128141.8984375,-127189.203125,-146306.296875,-156809.5,-79808.8671875,-91664.0078125,rightarmflex
135564.4443477999,-71373.453125,-157255.90625,-133356.40625,-128692.5,-141526.90625,-155168.5,-80816.7109375,-96461.3671875,rightarmflex
135564.4483477999,-71110.2421875,-151953.796875,-132572.796875,-133694.5,-142666.203125,-149438.40625,-79183.2421875,-96471.546875,rightarmflex
135564.45234779987,-76586.0625,-151733.90625,-127562.296875,-132543.90625,-147867.40625,-150544.90625,-73229.046875,-95084.8125,rightarmflex
135564.49518969998,-77762.96875,-157308.0,-127416.0,-127680.8984375,-147086.0,-156765.09375,-74240.6484375,-90906.5078125,rightarmflex
135564.49918969997,-75794.3125,-158484.5,-132695.0,-127931.296875,-142083.796875,-156076.703125,-80677.90625,-92377.4765625,rightarmflex
135564.50318969996,-70778.4921875,-156432.703125,-133795.703125,-133111.0,-141939.40625,-150135.59375,-80080.0390625,-96993.203125,rightarmflex
135564.50718969994,-71852.5390625,-151354.0,-131787.40625,-134055.796875,-147205.296875,-149716.5,-73948.109375,-95837.75,rightarmflex
135564.51118969993,-77285.359375,-152494.5,-127001.703125,-131742.5,-148305.59375,-155952.5,-73393.7421875,-91346.1328125,rightarmflex
135564.51518969992,-76597.640625,-158009.703125,-128141.8984375,-127189.203125,-146306.296875,-157331.5,-79808.8671875,-91664.0078125,rightarmflex
135564.5191896999,-71373.453125,-157255.90625,-133356.40625,-128692.5,-141526.90625,-155168.5,-81301.6484375,-96461.3671875,rightarmflex
135564.5231896999,-71110.2421875,-151953.796875,-132572.796875,-133694.5,-142666.203125,-149438.40625,-79183.2421875,-97317.5234375,rightarmflex
135564.52718969987,-72731.859375,-151733.90625,-127562.296875,-132543.90625,-147867.40625,-150544.90625,-73229.046875,-95084.8125,rightarmflex
135564.49550669998,-77762.96875,-153392.5,-127416.0,-127680.8984375,-147086.0,-156765.09375,-74240.6484375,-90906.5078125,rightarmflex
135564.49950669997,-75794.3125,-158484.5,-128999.6015625,-127931.296875,-142083.796875,-156076.703125,-80677.90625,-92377.4765625,rightarmflex
135564.50350669996,-70778.4921875,-156432.703125,-133795.703125,-129565.296875,-141939.40625,-150135.59375,-80080.0390625,-96993.203125,rightarmflex
135564.50750669994,-71852.5390625,-151354.0,-131787.40625,-134055.796875,-143521.40625,-149716.5,-73948.109375,-95837.75,rightarmflex
135564.51150669993,-77285.359375,-152494.5,-127001.703125,-131742.5,-148305.59375,-151546.796875,-73393.7421875,-91346.1328125,rightarmflex
135564.5155066999,-76597.640625,-158009.703125,-128141.8984375,-127189.203125,-146306.296875,-157331.5,-75264.796875,-91664.0078125,rightarmflex
135564.5195066999,-71373.453125,-157255.90625,-133356.40625,-128692.5,-141526.90625,-155168.5,-81301.6484375,-93200.46875,rightarmflex
135564.5235066999,-70368.296875,-151953.796875,-132572.796875,-133694.5,-142666.203125,-149438.40625,-79183.2421875,-97317.5234375,rightarmflex
135564.52750669987,-72731.859375,-150945.296875,-127562.296875,-132543.90625,-147867.40625,-150544.90625,-73229.046875,-95084.8125,rightarmflex
135564.4958062,-77762.96875,-153392.5,-126627.1015625,-127680.8984375,-147086.0,-156765.09375,-74240.6484375,-90906.5078125,rightarmflex
135564.49980619998,-75794.3125,-158484.5,-128999.6015625,-126887.703125,-142083.796875,-156076.703125,-80677.90625,-92377.4765625,rightarmflex
135564.50380619997,-70778.4921875,-156432.703125,-133795.703125,-129565.296875,-141148.0,-150135.59375,-80080.0390625,-96993.203125,rightarmflex
135564.50780619995,-71852.5390625,-151354.0,-131787.40625,-134055.796875,-143521.40625,-148958.703125,-73948.109375,-95837.75,rightarmflex
135564.51180619994,-77285.359375,-152494.5,-127001.703125,-131742.5,-148305.59375,-151546.796875,-72698.90625,-91346.1328125,rightarmflex
135564.51580619992,-76597.640625,-158009.703125,-128141.8984375,-127189.203125,-146306.296875,-157331.5,-75264.796875,-90647.6328125,rightarmflex
135564.5198061999,-74885.1796875,-157255.90625,-133356.40625,-128692.5,-141526.90625,-155168.5,-81301.6484375,-93200.46875,rightarmflex
135564.5238061999,-70368.296875,-155506.296875,-132572.796875,-133694.5,-142666.203125,-149438.40625,-79183.2421875,-97317.5234375,rightarmflex
135564.52780619988,-72731.859375,-150945.296875,-130910.203125,-132543.90625,-147867.40625,-150544.90625,-73229.046875,-95084.8125,rightarmflex
135564.49612609998,-77762.96875,-153392.5,-126627.1015625,-130870.796875,-147086.0,-156765.09375,-74240.6484375,-90906.5078125,rightarmflex
135564.50012609997,-75794.3125,-158484.5,-128999.6015625,-126887.703125,-145422.0,-156076.703125,-80677.90625,-92377.4765625,rightarmflex
135564.50412609996,-70778.4921875,-156432.703125,-133795.703125,-129565.296875,-141148.0,-154150.296875,-80080.0390625,-96993.203125,rightarmflex
135564.50812609994,-71852.5390625,-151354.0,-131787.40625,-134055.796875,-143521.40625,-148958.703125,-78115.9921875,-95837.75,rightarmflex
135564.51212609993,-77285.359375,-152494.5,-127001.703125,-131742.5,-148305.59375,-151546.796875,-72698.90625,-94282.6015625,rightarmflex
135564.51612609992,-77991.3125,-158009.703125,-128141.8984375,-127189.203125,-146306.296875,-157331.5,-75264.796875,-90647.6328125,rightarmflex
135564.5201260999,-74885.1796875,-158702.5,-133356.40625,-128692.5,-141526.90625,-155168.5,-81301.6484375,-93200.46875,rightarmflex
135564.5241260999,-70368.296875,-155506.296875,-133992.296875,-133694.5,-142666.203125,-149438.40625,-79183.2421875,-97317.5234375,rightarmflex
135564.52812609987,-72731.859375,-150945.296875,-130910.203125,-134172.203125,-147867.40625,-150544.90625,-73229.046875,-95084.8125,rightarmflex
135564.4964107,-77762.96875,-153392.5,-126627.1015625,-130870.796875,-148487.40625,-156765.09375,-74240.6484375,-90906.5078125,rightarmflex
135564.50041069998,-75794.3125,-158484.5,-128999.6015625,-126887.703125,-145422.0,-157601.5,-80677.90625,-92377.4765625,rightarmflex
135564.50441069997,-70778.4921875,-156432.703125,-133795.703125,-129565.296875,-141148.0,-154150.296875,-81583.0234375,-96993.203125,rightarmflex
135564.50841069996,-71852.5390625,-151354.0,-131787.40625,-134055.796875,-143521.40625,-148958.703125,-78115.9921875,-97400.8515625,rightarmflex
135564.51241069994,-73698.84375,-152494.5,-127001.703125,-131742.5,-148305.59375,-151546.796875,-72698.90625,-94282.6015625,rightarmflex
135564.51641069993,-77991.3125,-154374.703125,-128141.8984375,-127189.203125,-146306.296875,-157331.5,-75264.796875,-90647.6328125,rightarmflex
135564.52041069992,-74885.1796875,-158702.5,-129932.6015625,-128692.5,-141526.90625,-155168.5,-81301.6484375,-93200.46875,rightarmflex
