timestamp,phase,label,ecological_modality,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
171496.58498169994,high_load,high_cognitive_load,,-1.152457142100782,-4.805917167686998,-0.4147978176795213,-4.096602066065446,4.889569770737464,-4.163868025287749,-4.092081668983619,-3.3469169366000093
171496.5761165,high_load,high_cognitive_load,,-9.352176955512311,-13.403135248090024,-6.742501252786559,0.8708459393036375,-10.219012832849963,-0.6542929370606871,-4.423462794025767,-0.34014992355847257
171496.59611649992,high_load,high_cognitive_load,,-19.561244057908574,-31.15388785083147,-18.52172790652537,-14.218691369190061,-11.507824253170021,-9.45125018101628,-13.883269620645637,-6.290967479221387
171496.62381309998,high_load,high_cognitive_load,,-19.46739048860582,-20.882891575969566,-3.763070797580067,-17.931650375566072,-10.624439518648753,-9.031157880931554,-14.009647090570839,-1.8465038367055455
171496.64381309992,high_load,high_cognitive_load,,-6.125117686835116,-6.314173992583188,-3.102279492292872,-6.841016096113494,-6.700627359342242,-9.008055635676863,-7.580396125736459,-6.386771522172417
171496.64302989998,high_load,high_cognitive_load,,-10.991273247068252,1.838622571683539,-3.792789774744915,-2.2649890433260707,6.165864518978661,-0.5346050122844487,8.438833029618579,6.832010276071891
171496.6630298999,high_load,high_cognitive_load,,-14.822989170755148,-14.158911161974434,0.23919019010137685,-8.079090021430448,7.805927356174873,-1.4112264999956246,5.415911206397219,10.701260713262078
171496.69298349996,high_load,high_cognitive_load,,14.780291033503595,5.468422509589135,13.975637018099366,3.018393542259139,8.665250497518667,0.25398007411181267,-3.303794572389516,2.549468837266425
171496.7129834999,high_load,high_cognitive_load,,17.81058646498851,20.47771901848347,18.64070757309203,21.581442241734756,1.9801674932657507,21.113269870481055,13.605345086069075,8.73302609967223
171496.73103789994,high_load,high_cognitive_load,,19.534201976913256,15.315662702661921,2.6964635320455645,14.090632425227982,9.575257626619406,13.563383407892603,12.08313197927296,6.731788309289109
171496.7386148,high_load,high_cognitive_load,,-1.5428206555173052,1.907891760069712,10.21911115526725,1.5646937340759082,4.884741216191271,6.811651664500061,3.2016563448972053,4.848285666270356
171496.75861479994,high_load,high_cognitive_load,,-0.7137510660866303,-3.679172236973597,-5.066949354770248,-0.9031702075745743,-1.0766880287910776,-3.820596112111166,-6.957367466480605,-2.2252029914049984
171496.7825937,high_load,high_cognitive_load,,-2.312201607511842,3.702309310064709,8.357751942252749,10.708195640827807,-1.3429624571741943,7.6092968679641375,3.249164572085734,-0.12466960925586637
171496.80259369992,high_load,high_cognitive_load,,1.8472717924755095,-0.6160486135203193,-5.339790349934443,-5.678970406724836,-2.3270970358704055,1.864437704814966,1.6162922087814664,0.3964622089758566
171496.81788329995,high_load,high_cognitive_load,,-14.72059632254293,-1.4451965471150485,-2.868582743646889,-11.301930216087085,-2.8263991812239917,-11.039817520036923,-11.244500495137313,-3.4341298290249656
171496.8378832999,high_load,high_cognitive_load,,14.274902411102605,10.673672456161603,5.315977071812397,7.3764179432516155,3.1902176816314305,4.854355708721796,1.9957226512349764,8.120073279119907
171496.91839969996,high_load,high_cognitive_load,,0.3523365493681766,-2.070527476194436,-3.896716387025651,0.3278625811217984,-6.085919060401252,5.268277586022927,-0.3107047863165562,-3.142158134884417
171496.9383996999,high_load,high_cognitive_load,,11.8027960053764,6.891048358896047,-3.3433540951316,7.239107474372957,-2.0322001885475434,2.04037869556887,-4.259618557669117,-2.221415983459928
171496.92977599995,high_load,high_cognitive_load,,-4.6711263180132345,-0.04451635025951011,-9.78551062005585,-6.898998682388775,-9.6251467800669,-12.082425019050241,-14.942071366358624,-18.50973992386731
171496.93103439998,high_load,high_cognitive_load,,1.1535206069257449,4.060769544645175,-3.2971122020234214,5.909733668376365,2.196489533962946,11.020312739356779,12.128772169298864,6.434122926059456
171496.9510343999,high_load,high_cognitive_load,,16.52011825519501,16.57193228744275,7.084785629283708,6.906025751438619,8.038887499496933,-2.2153624688062625,1.5940001701287303,-0.789071228935275
171496.95527379998,high_load,high_cognitive_load,,15.910600133471915,16.9829158995785,10.930863403607535,7.964179733569061,-0.9610716944415609,2.710551784400488,-1.0369022630607798,-5.419335634341072
171496.9752737999,high_load,high_cognitive_load,,5.526677355377946,8.93743245667547,-4.550041025865977,3.651629533802391,9.020333710374565,-0.6057494152299885,-3.340871286460461,-1.1719138224122598
171497.01780699997,high_load,high_cognitive_load,,11.176544511671242,16.212689000217573,17.759378977808794,10.16976483722423,17.054202645120686,7.985097278797526,14.726312298202922,19.181029649935205
171497.0378069999,high_load,high_cognitive_load,,4.583086395092416,3.0129725821904665,3.9420799460142693,6.187772309844244,2.4352442972171704,-0.7706564416363747,-2.566503723691619,-1.5343309854586462
171497.05450839995,high_load,high_cognitive_load,,9.575237061405762,15.762604387016191,17.74152873189887,3.7032652057003292,4.4245035353840985,4.533723374055566,6.111287209328287,2.164762956704884
171497.07450839988,high_load,high_cognitive_load,,-2.647589674897602,7.709087778035481,6.117890456172778,-2.533106317710279,6.356401604204818,-1.9930662185095307,5.913064230518252,7.116915365767543
171497.09092339993,high_load,high_cognitive_load,,-0.5741196185795492,-2.7893604678304538,-0.9126629252163306,-3.8784089352240025,-0.6866184147364593,-8.007658901203845,-6.398651597811172,-6.250112054031814
171497.11384039998,high_load,high_cognitive_load,,7.1952514099485825,1.4054173941237913,2.868213945594238,1.3463286355663846,-1.244827337131389,2.0545229799748213,0.11092989900674335,-3.159813212460098
171497.1338403999,high_load,high_cognitive_load,,-1.075332650001129,3.2390604045804947,2.5950631968482263,-1.5016786192416074,4.968801190958648,-0.8663917042903623,0.7408085125183936,-2.0716201501335187
171497.14268439997,high_load,high_cognitive_load,,-6.684961015346616,-5.9009015943541,-0.5913352400059357,-1.6663261459847938,-3.8168081314297737,-6.384473927524288,-3.315365848256149,-1.9311573362924397
171497.1626843999,high_load,high_cognitive_load,,12.749730778607773,22.010655650743512,7.823215216162836,10.00971730972486,15.341064828805626,11.482440600227376,12.53214306752519,12.068531640395948
171497.18778329997,high_load,high_cognitive_load,,8.796038624357605,17.40327247926862,22.132506953421025,7.355656164482052,10.765808894001381,7.7498894142657955,9.09995523172434,4.966719878763532
171497.2077832999,high_load,high_cognitive_load,,9.601972412032655,0.42678789921547355,-0.02461695321651221,6.562218066602768,2.2909694085711525,9.532539828916935,10.548968638216897,5.768061954988424
171497.25063829994,high_load,high_cognitive_load,,-14.999315445845196,-15.029490157193674,-7.558993326898812,-14.833209064299073,-4.967825793436456,-14.981579767030935,-8.019904544590174,-1.3023635748987568
171497.27063829987,high_load,high_cognitive_load,,-0.061862211485865466,3.8716917733908955,0.13139609854512627,9.898717783505154,2.2311501931886473,6.0028598503220305,5.941413274630953,2.302667338198486
171497.29702469995,high_load,high_cognitive_load,,-1.5502161907858192,-7.010032897434311,6.372408084844718,3.046093810167159,7.992218132959748,10.961880208019767,17.548441905660404,14.487764544890641
171497.2900971,high_load,high_cognitive_load,,-10.28314873492911,-15.924936292320883,-10.777767725895327,5.741868713820891,-3.4403664108275858,15.294942211458427,11.939374998987677,3.6047200773118093
171497.31009709992,high_load,high_cognitive_load,,-4.329301835294575,-13.846743855489883,-11.09157481989753,-11.042480224064047,-3.236714304491097,-5.011416107420641,-5.205574445501485,2.990540642502837
171497.3238622,high_load,high_cognitive_load,,-4.2912789035907215,5.121789557129396,9.48274366328804,-5.531824681183757,-8.688573989097229,-7.494739685543754,-12.083172121688614,-5.979915831327985
171497.34386219992,high_load,high_cognitive_load,,9.611909221337129,11.501276825143806,-1.6597837262824566,11.59426624429045,8.43749777283651,12.867648892641958,10.07712147311942,4.011176949531045
171497.38836489996,high_load,high_cognitive_load,,-3.74552955403462,-3.2383820403919437,2.6061539611711866,-3.5496798279441717,8.884889355251923,8.58271776146945,15.220058085077731,14.64299181687669
171497.4083648999,high_load,high_cognitive_load,,-15.418509472566976,-17.96923544292068,3.958528228062001,-3.263828465202003,-3.7552466431163096,-5.091659316708919,-6.7500686551690325,-2.2975578756415587
